system:index,Average_Temp,County,Elevation,Humidity,Land_Cover,Max_Temp,Min_Temp,Month,Precipitation,SubCounty,Vegetation_NDVI,Year,.geo
2_000000000000000000e6,23.654130636950526,Siaya,1231.7746084142395,75.01007678231866,29.03974110032362,25.034628864341837,22.33553597900635,3.0,108.59487197284173,Alego Usonga Sub County,0.6451178663430421,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000044,23.042457920262212,Siaya,1201.0864409909516,80.36336581013983,30.013801012722208,24.81289335897575,21.316292607027844,4.0,269.74995626347174,Rarieda Sub County,0.6948704751064623,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000070,21.621618662875253,Siaya,1354.955211174957,83.40917175178888,21.78865091802582,23.06515811884462,20.189298834379343,4.0,341.93560722485694,Gem Sub County,0.7147899288022134,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007c,21.581657595420264,Siaya,1257.2314975133545,84.88235795954289,23.863879167434156,22.977905333654824,19.889004131946493,4.0,328.8346845233132,Ugunja Sub County,0.7180136866826304,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009c,22.86503447777605,Siaya,1197.3269640329625,81.32732422250274,26.743984549651426,24.497192482689954,21.387050035861794,4.0,290.2306764492096,Bondo Sub County,0.7257610166123527,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000be,21.841895186882688,Siaya,1235.727823955939,84.73654333136672,23.04704277304768,23.23247642355818,20.097358543585756,4.0,336.42161119224164,Ugenya Sub County,0.7117549638715551,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e6,22.129332730313994,Siaya,1231.7746084142395,83.97352185565214,29.03974110032362,23.582786497097693,20.62487953582712,4.0,331.2917600702862,Alego Usonga Sub County,0.6971967563106799,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000044,23.62530483121133,Siaya,1201.0864409909514,76.6489200518102,30.013801012722208,24.747322076732118,21.37084425255869,5.0,128.72876401182813,Rarieda Sub County,0.7240174687189863,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000070,22.037528185911643,Siaya,1354.955211174957,79.19735927371295,21.78865091802582,23.24477838268665,20.0367127312333,5.0,185.8854186471318,Gem Sub County,0.7662801995666229,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000007c,21.976250424581096,Siaya,1257.2314975133545,80.57088272426427,23.863879167434156,23.280357838057665,19.848015064987365,5.0,238.28434108043606,Ugunja Sub County,0.7528319202431392,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000009c,23.43143407833552,Siaya,1197.3269640329625,77.73519295524126,26.743984549651426,24.68810134977947,21.191394100580048,5.0,121.85212556484348,Bondo Sub County,0.7589631040252925,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000be,22.215683487954443,Siaya,1235.727823955939,80.9101482817873,23.04704277304768,23.562563203789338,20.045523635476794,5.0,256.3474757423548,Ugenya Sub County,0.759441520552791,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e6,22.562001020064123,Siaya,1231.7746084142395,80.24085034987391,29.03974110032362,23.830258225372038,20.43075419718749,5.0,165.1466751665043,Alego Usonga Sub County,0.7437306440129445,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000044,23.450002074287706,Siaya,1201.0864409909516,70.54922433310067,30.013801012722208,24.62095213102404,22.48664578435101,6.0,59.146454456391325,Rarieda Sub County,0.6716708922630977,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000070,21.656427307281085,Siaya,1354.955211174957,74.75734661995499,21.78865091802582,22.854606831609665,20.822298953731963,6.0,89.2187402233814,Gem Sub County,0.7439428076692405,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000007c,21.518150739526423,Siaya,1257.2314975133545,76.61905972770462,23.863879167434156,22.798807006070568,20.632469711636343,6.0,106.28790976862638,Ugunja Sub County,0.7384006879720022,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000009c,23.16895061016755,Siaya,1197.3269640329625,72.45958376943824,26.743984549651426,24.433776352245047,22.230483573586753,6.0,59.28872042988483,Bondo Sub County,0.7149096386099981,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000be,21.72268214998572,Siaya,1235.727823955939,77.21804275963292,23.04704277304768,23.049729511807218,20.820324993097458,6.0,97.69897379910131,Ugenya Sub County,0.7300383908946213,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e6,22.176197590360225,Siaya,1231.7746084142395,75.73171387527923,29.03974110032362,23.44093333479498,21.301847808952882,6.0,71.72955515935958,Alego Usonga Sub County,0.703368102265373,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000044,23.0323114382572,Siaya,1201.0864409909516,72.30298067729862,30.013801012722208,24.70089450553832,21.564484963857957,7.0,76.81469942624311,Rarieda Sub County,0.6051875330546375,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000070,21.32945392854351,Siaya,1354.955211174957,75.04108941089493,21.78865091802582,22.97701584870128,20.129555721193146,7.0,106.02486459875908,Gem Sub County,0.7184570080484461,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000007c,21.283479674573666,Siaya,1257.2314975133545,75.98232976826584,23.863879167434156,23.06684658282183,19.966920856853665,7.0,102.83262276490942,Ugunja Sub County,0.7001153462884512,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000009c,22.789389554571308,Siaya,1197.3269640329625,73.67539399021358,26.743984549651426,24.34002231398057,21.389914677450754,7.0,65.38914996661768,Bondo Sub County,0.6426461492647931,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000be,21.466971266640158,Siaya,1235.727823955939,76.84567446931992,23.04704277304768,23.07570618260913,20.134583759186693,7.0,93.28483459962504,Ugenya Sub County,0.6808926877794901,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e6,21.86859876159942,Siaya,1231.7746084142395,75.83583822170088,29.03974110032362,23.499064569516477,20.533369655325277,7.0,80.27836317948305,Alego Usonga Sub County,0.6726024957928802,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044,23.114023922347183,Siaya,1201.0864409909516,70.52056029704637,30.013801012722208,24.756840128388756,21.42317974771538,8.0,80.3094328306021,Rarieda Sub County,0.5902655534434859,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000070,21.337508749789777,Siaya,1354.955211174957,74.48011461991996,21.78865091802582,22.82644156602014,20.092576789239732,8.0,122.73270106329744,Gem Sub County,0.6713148930098484,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007c,21.263024166604527,Siaya,1257.2314975133545,75.96895457873241,23.863879167434156,22.695820715672294,20.142815103494026,8.0,142.2553263668858,Ugunja Sub County,0.6500956594216251,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000009c,22.761721672223512,Siaya,1197.3269640329625,73.1246633303213,26.743984549651426,24.298014318617188,21.30406231825382,8.0,65.5266976155852,Bondo Sub County,0.6425524804514359,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000be,21.457119836894165,Siaya,1235.727823955939,76.80167033310354,23.04704277304768,22.900649553105037,20.3148843941966,8.0,139.74427726438861,Ugenya Sub County,0.6583339449483336,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e6,21.833271946000654,Siaya,1231.7746084142395,75.8319125084552,29.03974110032362,23.20939616366044,20.618967863121867,8.0,93.26585921937692,Alego Usonga Sub County,0.6318381598705503,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000044,24.229082975133498,Siaya,1201.0864409909516,66.29526091088988,30.013801012722208,25.54457431418426,22.183113391782065,9.0,87.35253824813297,Rarieda Sub County,0.5072959927955996,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000070,22.17884832084374,Siaya,1354.955211174957,71.969407861947,21.78865091802582,23.343602230548292,20.53226795087191,9.0,148.09520479308443,Gem Sub County,0.6410815248515105,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000007c,22.004758673378088,Siaya,1257.2314975133545,74.12748491694528,23.863879167434156,23.319677724537875,20.401451415767344,9.0,166.901918126643,Ugunja Sub County,0.643975414440965,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000009c,23.737545063033373,Siaya,1197.3269640329625,70.22216050511015,26.743984549651426,25.00710210383651,21.892630662596087,9.0,91.9671642520899,Bondo Sub County,0.5716997979417164,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000be,22.191327645877575,Siaya,1235.727823955939,75.026569488025,23.04704277304768,23.573655470856703,20.698258832244637,9.0,172.98846390328166,Ugenya Sub County,0.6772625900053051,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e6,22.67395464507448,Siaya,1231.7746084142395,73.65362837758464,29.03974110032362,23.902727463204588,20.95502674923335,9.0,130.8958888235042,Alego Usonga Sub County,0.6181107770226532,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000044,23.757118785144954,Siaya,1201.0864409909516,71.55419974539477,30.013801012722208,25.018820534226165,22.174388191849587,10.0,111.80129042192658,Rarieda Sub County,0.6020100163608401,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000070,21.94508759614868,Siaya,1354.955211174957,76.76259757494987,21.78865091802582,23.292480917130312,20.607815091842003,10.0,140.70608492803768,Gem Sub County,0.7328281603691446,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000007c,21.754501350675636,Siaya,1257.2314975133545,78.97176147631816,23.863879167434156,23.173688619012573,20.21232573232315,10.0,160.86155778354535,Ugunja Sub County,0.735695666789464,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000009c,23.332915522578627,Siaya,1197.3269640329625,74.80753562745628,26.743984549651426,24.635833208689295,21.762536931613656,10.0,126.54460539023856,Bondo Sub County,0.6486030529145369,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000be,21.916142091655864,Siaya,1235.727823955939,79.97005006039994,23.04704277304768,23.36900496867189,20.229494102452733,10.0,179.7453082766559,Ugenya Sub County,0.7541375104216673,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e6,22.351888143576346,Siaya,1231.7746084142395,78.72234300137606,29.03974110032362,23.68182575656265,20.860989817498854,10.0,155.64080055623998,Alego Usonga Sub County,0.7028912877022646,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000044,22.900580072777526,Siaya,1201.0864409909516,76.99565904129145,30.013801012722208,24.78049599927686,20.813020960113032,11.0,219.95497734968086,Rarieda Sub County,0.6604773276148419,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000070,21.29468007984288,Siaya,1354.955211174957,80.51695851434852,21.78865091802582,22.89024134951613,19.54479123388625,11.0,331.71342425288543,Gem Sub County,0.7803930920734422,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000007c,21.229417873879196,Siaya,1257.2314975133545,81.51044768418397,23.863879167434156,22.758354456712976,19.454684333897298,11.0,310.98502557469607,Ugunja Sub County,0.7674393939952112,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000009c,22.623920643427905,Siaya,1197.3269640329625,78.78687994499262,26.743984549651426,24.405763575543514,20.64593443148849,11.0,241.88465196672493,Bondo Sub County,0.6986256343883843,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000be,21.425461255466658,Siaya,1235.727823955939,82.26878087732034,23.04704277304768,22.935371616455093,19.625121164953626,11.0,354.8564646299705,Ugenya Sub County,0.7687789520224351,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e6,21.763808903930965,Siaya,1231.7746084142395,81.73993424635505,29.03974110032362,23.336581905303216,19.92655424303635,11.0,288.0677872019755,Alego Usonga Sub County,0.7420685669902911,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000044,23.074531266728556,Siaya,1201.0864409909516,75.67195233865067,30.013801012722208,24.792978655581415,21.688203511092276,12.0,103.93478558095511,Rarieda Sub County,0.6847416111610283,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000070,21.435071612886073,Siaya,1354.955211174957,77.63098016680902,21.78865091802582,22.477187279047712,20.166073032007994,12.0,99.96475558313738,Gem Sub County,0.7507432086404706,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000007c,21.450440058040318,Siaya,1257.2314975133545,77.96957148522152,23.863879167434156,22.387549490585272,20.340088218189646,12.0,76.94835972935702,Ugunja Sub County,0.7385916568428813,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000009c,22.807711151898435,Siaya,1197.3269640329625,77.13101139589445,26.743984549651426,24.35269063360042,21.458255687183982,12.0,98.63714504698449,Bondo Sub County,0.7019636913501863,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000be,21.667533544903673,Siaya,1235.727823955939,78.88831010435754,23.04704277304768,22.55420802709041,20.546239642826094,12.0,80.16849151137673,Ugenya Sub County,0.7416302746267153,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e6,21.91776434872673,Siaya,1231.7746084142395,79.46938072456558,29.03974110032362,22.95314217561872,20.743356210850685,12.0,90.39962627926616,Alego Usonga Sub County,0.7043827430420718,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
