system:index,Average_Temp,County,Elevation,Humidity,Land_Cover,Max_Temp,Min_Temp,Month,Precipitation,SubCounty,Vegetation_NDVI,Year,.geo
2_000000000000000000be,22.98570508656592,Siaya,1235.727823955939,72.93897701975087,23.04704277304768,26.087037789555293,20.586277951127926,3.0,196.07687388602233,Ugenya Sub County,0.6130844597155205,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e6,23.242853374783564,Siaya,1231.7746084142395,73.09939047770001,29.03974110032362,26.435528617739333,20.881752392337845,3.0,173.21225809495888,Alego Usonga Sub County,0.5655979692556637,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000044,23.09903342507201,Siaya,1201.0864409909516,78.30334936365591,30.013801012722208,24.34856851883771,21.011131425896306,4.0,204.7584331235217,Rarieda Sub County,0.6869571693617686,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000070,21.59197822096436,Siaya,1354.955211174957,81.00538654895743,21.78865091802582,22.65424320690016,19.864418618023752,4.0,292.39158351163013,Gem Sub County,0.7145229956275274,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000007c,21.548007224374885,Siaya,1257.2314975133545,82.1586077780673,23.863879167434156,22.69819363378398,19.741592740447565,4.0,287.97778068168054,Ugunja Sub County,0.7153926137410205,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000009c,22.855167859343616,Siaya,1197.3269640329625,79.4709577095509,26.743984549651426,24.068582807592758,20.885762837797024,4.0,205.70443773098876,Bondo Sub County,0.7342167470604963,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000be,21.748289360875575,Siaya,1235.727823955939,82.7046988644408,23.04704277304768,22.8626365659918,19.93512883924306,4.0,276.4689845173444,Ugenya Sub County,0.7318261495414471,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000000e6,22.051496466850725,Siaya,1231.7746084142395,82.09896933514447,29.03974110032362,23.14478111655975,20.241356204805356,4.0,255.91977310383598,Alego Usonga Sub County,0.7109748110032362,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000044,22.860388445420117,Siaya,1201.0864409909516,77.26025936587185,30.013801012722208,24.01946899111981,21.350022245387343,5.0,245.42014062011313,Rarieda Sub County,0.7276808845715846,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000070,21.260198259820942,Siaya,1354.955211174957,80.88871767331979,21.78865091802582,22.24112925359894,20.033401603866576,5.0,414.5151524813209,Gem Sub County,0.7784064522994175,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000007c,21.184163522389674,Siaya,1257.2314975133545,82.23241308626524,23.863879167434156,22.01450730217989,19.864928332696742,5.0,460.4422128338985,Ugunja Sub County,0.77402155277215,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000009c,22.62371383654343,Siaya,1197.3269640329625,78.63403074299349,26.743984549651426,23.754503829933583,21.28405026012915,5.0,235.1181700133934,Bondo Sub County,0.7529620489937943,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000be,21.432663402926725,Siaya,1235.727823955939,82.60514920506357,23.04704277304768,22.280271874729525,20.05122153134388,5.0,425.9248884467109,Ugenya Sub County,0.7742381849877474,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000000e6,21.775121369405397,Siaya,1231.7746084142395,81.64520581690131,29.03974110032362,22.70168350841916,20.519340593661052,5.0,332.949525300584,Alego Usonga Sub County,0.7592878207119749,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000044,22.944050947812276,Siaya,1201.0864409909516,71.71356665933476,30.013801012722208,23.95721499672273,20.728308973439585,6.0,43.540209322623255,Rarieda Sub County,0.6862924939985033,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000070,21.042833644496785,Siaya,1354.955211174957,77.04757336227199,21.78865091802582,22.058298475476455,19.014530399566603,6.0,110.27569177669453,Gem Sub County,0.7653398112678234,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000007c,20.939359056188582,Siaya,1257.2314975133545,78.7357865922303,23.863879167434156,21.883644132625285,18.59153805405584,6.0,142.3088031211596,Ugunja Sub County,0.7531545975317738,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0000000000000000009c,22.649380257475816,Siaya,1197.3269640329625,73.87728274621335,26.743984549651426,23.67914975672918,20.340094111643893,6.0,55.10425167795018,Bondo Sub County,0.7286095592612681,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000be,21.18389266695349,Siaya,1235.727823955939,79.04325890539006,23.04704277304768,22.169172329929623,18.91170512291824,6.0,129.5153230691677,Ugenya Sub County,0.751813428791593,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000000e6,21.598280861655958,Siaya,1231.7746084142395,77.88019204677208,29.03974110032362,22.568155663198983,19.365758726677527,6.0,88.16154203229623,Alego Usonga Sub County,0.737356296440129,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000044,22.54984039415896,Siaya,1201.0864409909516,71.94278422842045,30.013801012722208,24.025608546286662,20.47230937137898,7.0,89.93144253292115,Rarieda Sub County,0.624378166214732,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000070,20.650561931981002,Siaya,1354.955211174957,76.8610491834601,21.78865091802582,22.101089892289565,18.620532105551355,7.0,188.4824517569867,Gem Sub County,0.7223716161704102,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000007c,20.531192453631476,Siaya,1257.2314975133545,78.93097733794042,23.863879167434156,21.942293415665652,18.1930661413268,7.0,204.9249768807713,Ugunja Sub County,0.7149482925032237,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0000000000000000009c,22.205854511024903,Siaya,1197.3269640329625,74.37077844403777,26.743984549651426,23.62573241521231,19.98230031227253,7.0,90.29872823769644,Bondo Sub County,0.6625534457880766,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000be,20.759180293726835,Siaya,1235.727823955939,79.38912826404177,23.04704277304768,22.01352652491472,18.344689930692354,7.0,177.48348539854288,Ugenya Sub County,0.7143243519618,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000000e6,21.17573834346923,Siaya,1231.7746084142395,78.04811338229507,29.03974110032362,22.547313937042244,18.92039620640815,7.0,136.45338727924963,Alego Usonga Sub County,0.7032383631067954,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000044,22.43389669702901,Siaya,1201.0864409909514,70.38979479954914,30.013801012722208,23.686335857362106,19.92695974385751,8.0,59.88185524910831,Rarieda Sub County,0.5365232809477994,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000070,20.601128941395768,Siaya,1354.955211174957,74.30620365415747,21.78865091802582,21.630538084881266,18.72634985514635,8.0,94.19374593846915,Gem Sub County,0.6987017291582028,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000007c,20.519037055282855,Siaya,1257.2314975133545,75.87371762787599,23.863879167434156,21.54570287068686,18.68350948278231,8.0,98.02820122645561,Ugunja Sub County,0.6928507763860752,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000009c,22.08263483748482,Siaya,1197.3269640329625,72.89537153902397,26.743984549651426,23.32069724917437,19.822443280813722,8.0,52.76117422506147,Bondo Sub County,0.6351159596280271,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000be,20.730758462699086,Siaya,1235.727823955939,76.66812772613594,23.04704277304768,21.739508982547157,19.030344008385864,8.0,96.34597025057111,Ugenya Sub County,0.6877128559157171,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000e6,21.10482887126349,Siaya,1231.7746084142395,75.85616877090105,29.03974110032362,22.188615943850923,19.236920399967335,8.0,74.85562678489097,Alego Usonga Sub County,0.6826334579288031,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000044,23.88627869277411,Siaya,1201.0864409909516,66.47364924829606,30.013801012722208,25.108094064354557,22.562124795867987,9.0,76.88310915691262,Rarieda Sub County,0.5306980287820221,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000070,21.737371420115714,Siaya,1354.955211174957,72.34403436090429,21.78865091802582,22.881554425700855,20.62656743888438,9.0,132.59837760401197,Gem Sub County,0.6823093268133191,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000007c,21.57661967749888,Siaya,1257.2314975133545,74.02433447137265,23.863879167434156,22.63356868169835,20.621422563881858,9.0,153.2304012014713,Ugunja Sub County,0.6891526754466755,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0000000000000000009c,23.366876962879115,Siaya,1197.3269640329625,70.45355618243563,26.743984549651426,24.491215561555666,22.157203533864955,9.0,75.24432035694922,Bondo Sub County,0.619671766535421,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000be,21.75762430819222,Siaya,1235.727823955939,75.26935128424776,23.04704277304768,22.667831620252596,20.83320091646855,9.0,154.92896052089748,Ugenya Sub County,0.6872935133018363,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000000000000000000e6,22.21740020155083,Siaya,1231.7746084142395,74.24627240925075,29.03974110032362,23.21636523359734,21.216934289391144,9.0,110.41609169878701,Alego Usonga Sub County,0.6550335051779934,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000044,23.528148680979633,Siaya,1201.0864409909514,70.00245945894103,30.013801012722208,25.112083429036378,21.984143310782063,10.0,108.94476436711449,Rarieda Sub County,0.5917931551467659,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000070,21.581655152386517,Siaya,1354.955211174957,75.61230046405232,21.78865091802582,22.836189640426053,20.27622660620681,10.0,190.94672615496626,Gem Sub County,0.7116727794222922,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000007c,21.424253105102505,Siaya,1257.2314975133545,77.5962635960717,23.863879167434156,22.802072342007012,20.148761835014565,10.0,205.64647408784802,Ugunja Sub County,0.7180801031497516,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0000000000000000009c,23.078818667425182,Siaya,1197.3269640329625,73.42448580383534,26.743984549651426,24.507523084054046,21.741325267469403,10.0,113.43412115718922,Bondo Sub County,0.6347436759848276,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000be,21.636313801743235,Siaya,1235.727823955939,78.38463564167323,23.04704277304768,23.070340064256573,20.44352927549576,10.0,213.34209031764627,Ugenya Sub County,0.7131838925241912,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000000000000000000e6,22.044876601967918,Siaya,1231.7746084142395,77.43590564990876,29.03974110032362,23.30910937560483,20.8459743055983,10.0,171.63880892451323,Alego Usonga Sub County,0.6787767488673138,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000044,23.873805844075136,Siaya,1201.0864409909516,70.6905347221042,30.013801012722208,25.291338101182863,22.44093756673455,11.0,39.57564501811212,Rarieda Sub County,0.6572086095965632,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000070,21.928154130873967,Siaya,1354.955211174957,72.67720515750439,21.78865091802582,23.077094545208773,20.87959046785224,11.0,55.29374080401431,Gem Sub County,0.7701349618859672,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000007c,21.812113733164956,Siaya,1257.2314975133545,73.2938251164248,23.863879167434156,22.991228757642737,20.649010430124793,11.0,59.741259170186076,Ugunja Sub County,0.7624854816725,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0000000000000000009c,23.475109056074757,Siaya,1197.3269640329625,73.3416148597089,26.743984549651426,24.64905344877447,22.215140472744327,11.0,37.44910371959951,Bondo Sub County,0.6614042098368458,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000be,22.00512393160553,Siaya,1235.727823955939,74.69593059868471,23.04704277304768,23.175745555362198,20.857563119181933,11.0,70.87175707843399,Ugenya Sub County,0.7607090036886381,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000000000000000000e6,22.352637320493464,Siaya,1231.7746084142395,75.77090615544543,29.03974110032362,23.415271031775646,21.29905730320522,11.0,44.49024956985654,Alego Usonga Sub County,0.7351046433656953,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000044,23.39186203111806,Siaya,1201.0864409909516,71.91414700874243,30.013801012722208,26.01568895850806,20.707192214926177,12.0,152.74140855912674,Rarieda Sub County,0.5826316231751559,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000070,21.73928175607483,Siaya,1354.955211174957,73.34169073342045,21.78865091802582,23.999753528162543,19.342553813057425,12.0,166.84807444958324,Gem Sub County,0.7177307920753769,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000007c,21.817879940389332,Siaya,1257.2314975133545,72.60362731422958,23.863879167434156,24.191475296489,19.421512173455767,12.0,172.4438329085788,Ugunja Sub County,0.7055857100755206,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0000000000000000009c,23.067078810979538,Siaya,1197.3269640329625,74.20898469777924,26.743984549651426,25.438576801771745,20.762351561473903,12.0,155.53509450938992,Bondo Sub County,0.608000628928737,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000be,21.99803894665422,Siaya,1235.727823955939,73.63255147754886,23.04704277304768,24.204091833924824,19.8519452631202,12.0,179.11167808685386,Ugenya Sub County,0.6922673479699859,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000000000000000000e6,22.188886547239413,Siaya,1231.7746084142395,75.62017456314967,29.03974110032362,24.376973930864935,20.010562970746783,12.0,158.98786353124072,Alego Usonga Sub County,0.6817049974110027,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
